id,title,text,loc,hiking_url
961,環台北天際線第二段：石碇至汐止,"臺北天際線第二段，由石碇縱走至汐止，其中經過皇帝殿西峰、天王峰(皇帝殿中峰)、皇帝殿東峰、石霸尖(皇帝殿東北峰)、雞冠山、松柏崎山、上鹿窟崙山、四分尾山、大尖山，共9座山岳，7座基石。

皇帝殿是台北近郊熱門的登山路線，沿途是陡峭的岩壁、金屬繩梯、瘦稜，必須手腳併用，才能爬完全程。皇帝殿的東峰、西峰和天王峰、石霸尖，皆無三角點，峰頂視野極佳，能遙見大屯山系、淡水河、觀音山系，遠眺筆架山連稜的單面山景觀。

往雞冠山、松柏崎山、上鹿窟崙山蜿蜒山路途中，有石厝遺址、駁崁、小土地公廟，最後抵達本路線最高點四分尾山，以及小百岳大尖山，二座山頂視野極佳，眺望五指山系、大屯山系的層層山巒，基隆港、基隆嶼海天一色。","新北市石碇區,新北市汐止區",https://hiking.biji.co/index.php?q=trail&act=detail&id=961
962,馬胎古道,"馬胎古道，位於新竹縣尖石鄉義興村，昔日是泰雅族馬胎部落對外唯一的連繫道路。馬胎為泰雅族語，是「多霧的部落」之意，原住民亦稱為八鄰古道，與內灣隔油羅溪相望，入口在義興大橋南端竹59鄉道上，亦又稱為「南坪古道馬胎段」。

古道前段鋪設枕木階梯寬大好走，沿途自然生態豐富，綠樹蒼鬱，鳥語花香，途中涼亭叉路可與南坪古道在情人谷一帶銜接，涼亭旁可下切至情人谷，溪水潺潺、大石林立，風景優美；中段有百年茄苳樹，以及廢棄的電線桿和礙子，單索吊橋旁可看到早年灌溉水圳遺跡，在此可欣賞溪谷風光，單索吊橋過後路況轉為原始，昔日稱此段為磊拜古道，現已併入馬胎古道，至終點至義興村的瑪雅山莊。

可安排與南坪古道環形一圈，或順遊內灣老街、合興車站等景點。",新竹縣尖石鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=962
963,暖東舊道(十分古道),"暖東舊道，又稱「十分古道」，連繫暖暖及平溪之間的山路，為昔日淡蘭古道的暖暖支線，已有兩百年的歷史。

古道整修時，儘量保留古樸的原貌，沿途設有里程路標、昆蟲及植物解說牌，綠樹蔽蔭、山谷溪水淙淙，十分的幽靜樸實，途中可見石厝遺跡，以及由三塊石板堆砌的石棚土地公，十分古老的型式，見證了十分古道悠久的歷史。至高點五分山稜線鞍部，有座兩百多年歷史的「嶺頭福德宮」，即是古道的終點，可續接五分山步道，約行2公里至台灣煤礦博物館，由平溪十分老街方向下山，亦可銜接五分山步道上行登小百岳五分山，或與荖寮坑、十分古道聯絡道環形走一圈，或順遊暖東峽谷步道，路線安排可有多種變化。","基隆市暖暖區,新北市平溪區",https://hiking.biji.co/index.php?q=trail&act=detail&id=963
964,崩山坑古道,"崩山坑古道，又名「柑腳泰平古道」、「柑泰古道」或「泰平古道」，在公路還未開闢前，是新北市雙溪區柑腳與泰平居民採買物資、採煤礦、嫁聚迎親的往來道路，也是淡蘭古道中路重要的一段。

崩山坑古道登山口位於崩山一號橋右側小徑，沿著崩山坑溪步入古道，伴著潺潺溪水聲，及綠草青青的梯田，風光十分明媚，爾後進入幽幽的原始森林之中，一片翠綠蒼鬱，林相十分優美，途經古厝地、有應公廟、大埤古道及外柑腳山的叉路，循著稜線腰繞一段後，抵達風空(風口)鞍部後，鞍部亦是柑腳山、東柑腳山、保成坑的叉路，續行古道路徑變得寬大平坦，經小溪、古老的石砌拱橋後，沿著溪岸小徑步出古道，抵達終點泰平里料角坑。",新北市雙溪區,https://hiking.biji.co/index.php?q=trail&act=detail&id=964
965,火燒寮古道,"火燒寮，位於平溪區東勢里火燒寮溪上游，與坪林區的交界處。火燒寮因地形的關係，加上季風、颱風等因素，雨量十分充沛，有「見雲就落雨」之現象。昔日的古道往左可經由枋山坑山至雙溪，右往經楣子寮山至坪林等地，亦為淡蘭古道之一段。

古道前段原為碎石土路，當地居民為進出方便，已改鋪設柏油路，順著火燒寮溪前行至路底，才進入土石山徑，行經石頭厝、土地公遺跡，登上越嶺線的枋山坑山叉路後，則是火燒寮古道的菁華路段，幽靜的小徑蜿蜒於樹林之中，坡度平緩，林蔭茂密，最終抵火燒寮46號民宅，有叉路可通往楣子寮尖山至闊瀨或番子坑。

可與鄰近盤山坑古道、枋山坑古道、枋山坑山、枋山坑崙山等路線串連。","新北市平溪區,新北市坪林區",https://hiking.biji.co/index.php?q=trail&act=detail&id=965
966,低陸山、把加灣山登山步道,"低陸山、把加灣山位於桃園市復興區三光里，二山之間是嘎拉賀部落、鐵立庫部落泰雅族人越嶺獵徑的古道。

低陸山，又名鐵立庫山，是雪山山脈主稜、東丘斯山往西延伸之雪白山支稜上。

把加灣山，又名嘎拉賀山，位於低陸山尾稜東側處，原本是一個明顯山頭，但因開墾及闢建道路後，形成三角點就在路旁的狀況，是前往低陸山會順道拜訪的基石。

低陸山登山口展望極佳，可遠眺唐穗山、西丘斯山、雪白山連稜，一開始即是拉繩陡上，行一段路後轉趨緩上，經小平台後進入嘎拉賀A區神木群，沿途巨木參天，檜木香味飄散於空氣中，令人神清氣爽，杜鵑林、箭竹林、台灣山毛櫸等植物循線分佈，林相多變，自然原始。山頂亦可通往玉峰山、雪白山、虎禮山。","桃園市復興區,新竹縣尖石鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=966
967,八仙古道(八卦力至仙山) ,"仙山古道位於苗栗獅潭與南庄交界，昔日獅潭仙山至南庄蓬萊村八卦力部落採礦的居民往來道路。

由靈洞宮旁循著石階向上，登高後可俯瞰靈洞宮與獅潭縱谷，穿過巨石狹洞的「仙洞門」後，緩上步入柳杉林之中，清風陣陣心曠神怡，經六角亭「望陽台」後，是一段陡峭的岩石地形，需手腳並用拉繩攀岩而上，仙山山頂是一處裸岩，展望極佳，可望「神仙縱走」綿延的山峰，續行於神桌山叉路取右，始為八仙古道起點，途經仙山南峰、柳杉林、巨石、桂竹林，林相優美，滿地落葉，增添古道的野趣。","苗栗縣南庄鄉,苗栗縣獅潭鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=967
969,阿里山頂湖步道,"頂湖步道，位於嘉義縣阿里山鄉樂野村，海拔約1680公尺，青山綠樹環繞，茶園景緻優美，因地形關係，經常霧氣繚繞，宛若仙境。

由頂湖福德宮起登，沿途是好走的木棧及階梯，翠綠的孟宗竹、柳杉林夾道，林相優美，一片綠意盎然，令人神清氣爽，行經景觀台，可欣賞茶園風光、百年牛樟巨木、有化石紋理的巨大觀音石、天然的防空洞、峭壁雄峰、有如船艦的鐵達尼石、龍珠石等景觀，路程不長、步道好走，適合全家健行的步道。

頂湖步道亦可與大凍山國家森林步道上串連，登小百岳大凍山，欣賞著名的大凍山日出、雲海及晚霞。",嘉義縣阿里山鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=969
970,環台北天際線第十段：三峽至新店(天上山大縱走),"臺北天際線第十段，由三峽沿著稜線縱走至新店，其中經過長壽山、成福山、十八羅漢岩、石門內尖山、石門內尖山東峰、三粒半、天上山、五城山、將軍嶺、文筆山、五尖山、烘爐地山、外挖子山，共13座山岳，12座基石，其中有2座小百岳。

由長壽山公車站牌起登，步道穿梭在原始林之中，綠樹茂密，涼爽幽靜，經成福山往十八羅漢岩，有二層樓高的巨岩，需拉繩攀岩而下，稜線可欣賞三峽市區，以及長壽山、媽姐山、鳶山等山巒美景。

天上山是土城山系的最高峰，位居山列中央位置，群山環伺，有帝王之勢，又稱為「皇帝山」，為台灣小百岳之一。中和最高峰五尖山有特別的雙疊基石，烘爐地山則是中和最熱門的步道，也是台灣小百岳之一，更是賞夜景的景點。","新北市中和區,新北市土城區,新北市三峽區,新北市新店區",https://hiking.biji.co/index.php?q=trail&act=detail&id=970
971,四稜溫泉步道,"四稜溫泉位於桃園市復興區華稜里的三光溪谷，溫泉範圍約有30公尺長，地質屬於雪山山脈的變質岩溫泉，水溫約45～65℃，屬於弱鹼性碳酸氫鈉泉，水質清澈，可飲可浴，懸壁式的瀑布傾瀉而下，高約有15公尺。

從登山口進入，步行一段緩下的原始山徑，林相十分優美，經過2處可紮營的大平台，最後一段需拉繩攀岩筆直陡下至溪谷，考驗臂力，再拉繩渡溪到對岸，即可抵達溫泉池。溫泉從石壁細縫中滲出，經年受到泉質的洗禮，呈現五彩繽紛的顏色，身體貼在石壁上，接受溫熱瀑布的沖擊十分痛快，碧綠的深潭，白滾滾的激流，交織出一片美麗的溪谷風光，毫無人工開發、寧靜自然的景觀，遠離塵囂，宛若仙境。",桃園市復興區,https://hiking.biji.co/index.php?q=trail&act=detail&id=971
972,馬陵溫泉步道,"馬陵溫泉位於台中市和平區博愛里大甲溪上，谷關溫泉的上游區域，曾是中部著名的野溪溫泉，但921大地震使得中橫公路崩塌，溪床改變，馬陵溫泉也因此消失了10年，2009年秋季才又再度出現。馬陵溫泉第一露頭與第二露頭約距離300公尺，泉質為碳酸泉，溫度約40～71℃，酸鹼質約pH6～7，水質透明，可浴可飲，據說對神經痛、慢性皮膚病等多種療效。

走在青山綠水的溪谷中、沿途風光優美，可見到山壁上的谷關電廠吊橋遺跡、尾水隧道、巨石錯落、橘黃色的大崩壁、碧綠深潭及涓涓細流的瀑布，溪水清澈冰涼，經過幾次渡溪，及攀爬亂石堆，約2小時可達馬陵溫泉，倘佯在山谷美景之中，享受天然的野溪溫泉，十分的愜意。",台中市和平區,https://hiking.biji.co/index.php?q=trail&act=detail&id=972
973,石門古戰場步道、屏東石門山步道,"石門古戰場步道，因有石門山及五重溪山斷崖夾峙，地勢險要，形成天然的隘口，故有「石門隘口」、「石門天險」之名，曾是牡丹社事件的發生地，遺留有營房改建的古戰場旅遊資訊站，山頂立有「澄清海宇，還我河山」石碑、忠魂碑等古戰場遺跡。

石門山步道，沿途樹蔭遮天，因氣候高溫潮濕，擁有熱帶雨林的景觀，白榕谷可看到白榕氣根的柱根，形成「一樹成林」的壯觀場面。景觀台可俯瞰牡丹石門村落與四重溪風光，4~7月適逢野牡丹花盛開期，紫花開滿山野，熱鬧繽紛，登頂石門山前有200公尺陡峭的山徑需攀爬而上。

山頂有連接雨量站的林間步道及轉播台步道，亦可安排環形一圈。","屏東縣車城鄉,屏東縣牡丹鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=973
974,巴唐古道,"巴唐古道是1977年羅東聖母醫院的巴瑞士修士，與宜蘭登山協會唐傳和先生共同規劃，為建造聖母山莊而開闢的路線，因此稱「巴唐古道」，新路開闢後，舊路荒廢數十年，於2004年11月由山協沈冠芬小姐發起重修完成，古道可由雙重溪至聖母山莊，亦可通至水鴨嶺，全程約150分鐘，沿途林相佳、風景優美。

由聖母登山步道起登，前段是寬敞好走的土石產道，過通天橋不久即遇到巴唐古道叉路，古道轉為原始山徑，綠樹林蔭茂密，植物生態豐富，穿出樹林至稜線上，視野轉為開闊。

聖母山莊平台上有山屋及聖母像，山友暱稱為「聖母峰」上，有耶穌十字架受難像，站在聖母峰欣賞三角崙山層層疊疊的稜線，宛若大山的氣勢。亦可續登上小百岳三角崙山，來回需60分鐘。","宜蘭縣礁溪鄉,新北市坪林區",https://hiking.biji.co/index.php?q=trail&act=detail&id=974
975,鶯子嶺登山步道,"鶯子嶺，為蘭陽五大名山之一，位於宜蘭頭城鎮與新北市雙溪區交界，地形顯要，曾是國軍飛彈基地，現在設有中華電信發射站、無線電視轉播站。山頭突出，山頂氣流快速流動，老鷹利用上昇氣流在此盤旋，故又稱為「鷹子嶺」。

由中華電信發射站圍牆旁起登，先登頂鶯子頂山，設有圖根點及水源點，經過上上下下的連稜山脈，青翠綠的山脈層層疊疊，稜線十分美麗，輕風拂過，芒花隨風起舞，景色宜人，沿途視野廣闊，鶯子嶺山頂有360度展望，可望燦光寮山列、雪山尾稜、蘭陽平原及龜山島、太平洋的海天景色。","宜蘭縣頭城鎮,新北市雙溪區",https://hiking.biji.co/index.php?q=trail&act=detail&id=975
976,打牛崎古道,"打牛崎古道位於新竹縣關西鎮東山里四寮，昔日靠牛車運送農產品及民生物資，遇到陡坡時，需要鞭打牛隻，才能爬上陡坡，「崎」是陡坡、崎嶇不平之意，故有「打牛崎」之稱。

登山口位於藥師佛禪寺附近，入口有牌樓、茅草涼亭，及牛隻拉車的意象造型。循著石階及木棧階梯向上攀升，兩旁是茂密翠綠的樹林，接著進入300公尺長的好漢坡，陡峭處有拉繩可輔助，沿途有加油標語，令人振奮精神，香汗淋漓之餘，不禁佩服牛隻拉車的辛勞。先後抵達眺望崠、老虎山，樹林高大無視野，二山頂均無基石，沿途有數個陸軍界碑。

下坡途中經「大鼓亭」，早期為防衛用途所建立的，涼亭展望佳，可眺望遠山層疊及關西地區。

可順遊四寮溪生態步道、八寮古道、金廣成文化館。",新竹縣關西鎮,https://hiking.biji.co/index.php?q=trail&act=detail&id=976
977,八寮古道,"八寮古道位於新竹縣關西鎮東山里八寮，是昔日新竹關西八寮通往桃園龍潭的一條古道，由竹28的八寮伯公廟至崑崙藥用植物園，因鄰近十寮山，故又有人稱為「十寮古道」。早期關西地區以伐樟熬腦為業，建立十座腦寮，故有一至十寮等地名，後樟樹日漸稀少，腦寮消失，古道也荒廢。

泥土小徑、平緩上坡，林間幽靜，綠意盎然，途中可見古樸的八寮伯公廟，日治時期台灣總督府所豎立的水泥界柱，是當年新竹郡關西庄與大溪郡龍潭庄的分界點，以及台灣省政府保安林界石、紅磚古厝等歷史遺跡。

八寮鞍部為最高點，亦是十字路口，左可至東畚箕窩山、石人崠、打牛崎古道，右通往十寮山、崇壢山(大竹坑山)，亦可接小粗坑古道、石門山步道。","新竹縣關西鎮,桃園市龍潭區",https://hiking.biji.co/index.php?q=trail&act=detail&id=977
978,蓮華山古道群：飛龍步道、進香古道、採茶古道、載熙古道,"蓮華山古道群，位於新竹縣新埔鎮五埔里，三聖宮後方的蓮華山，步道蜿蜒圍繞著山勢，狀似飛龍盤據，有迴龍(飛龍)、採茶、進香、載熙四條古道，全長九公里，串連著龍頭公園、忘憂谷、神木區、樟林大道、飛龍池、運動公園等景點，沿途林木夾道，幽靜宜人，適合親子同遊的路線。

由三聖宮崇聖亭的飛龍步道口出發，經進香古道抵達巨楓神木，粗大的樹幹需2~3人才能合抱，老樹枝葉豐盈，神采奕奕，續接採茶古道、賞鳥步道至飛龍池，綠波盪漾，一片靜謐，載熙古道臨近關西營區，古道旁可通軍事教練場，碧綠草原，迷彩矮牆，現成為遊客的嬉戲空間，接回飛龍步道，經龍尾運動公園瞭望台，可眺望新埔地區，公園腹地寬廣，附有休憩設施，有叉路可通至五分埔山。",新竹縣新埔鎮,https://hiking.biji.co/index.php?q=trail&act=detail&id=978
979,惠蓀林場步道,惠蓀林場是中興大學所屬的四大林場之一，流經此地的北港溪、再加上支流關刀溪，都具有上游河川旺盛的下切作用與高山深谷縱橫交錯，形成雄偉的峽谷、瀑布、激流等風光，多條森林步道共同特色就是佈滿大樹，針葉林、闊葉林粗壯樹幹的老樹隨時可見，品種數量也不少，相當壯觀，可享受森林浴、賞鳥、生態知性成長等多重樂趣。,南投縣仁愛鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=979
980,飛沙縱走(飛鳳山至沙坑山),"「飛沙縱走」，位於新竹縣芎林鄉飛鳳山區，是由飛鳳山至沙坑山，中間經過石壁潭山、中坑山、牛欄窩山、下橫坑山、雞寮坑山、南何山、南何山南峰等連稜，沿著芎林與橫山鄉界而行，共8座山頭與基點，綿延16~17公里。

由飛鳳山觀日坪古道登山口出發，觀景台可俯瞰頭前溪寬廣河谷，竹東地區，天氣晴朗時，觀日亭有機會看到台北101大樓，沿途可眺望牛欄窩山、李崠山、五指山、鵝公髻山等峰峰相連，柑橘結實累累，青青翠綠的茶園，樹林蓊鬱，百年榕樹盤根錯節，若適逢桐花季時，可看到滿山桐花及白色花毯。

若有體能可以續走二確山、義確山、大肚山，湊足10座山頭，稱為「飛沙大縱走」或「飛沙走石」(取「飛沙走十」之音)，是新竹郊山大縱走的經典路線。","新竹縣芎林鄉,新竹縣橫山鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=980
981,三段崎古道,"三段崎古道為清代新埔石頭坑與芎林鄉下山村兩鄉鎮的捷徑，昔日芎林地區生產的柑桔、柿子，都經由這條古道挑到新埔販賣，是條百年古道石階古樸，竹林優美，以大塊扁平石頭舖成，客語稱「石崎仔」。

由芎林端起登，產道旁觀景平台可眺望芎林鄉與竹北市，續循著石板步道前行，穿過幽幽竹林，平緩好走，續接原始古樸的鵝卵石，稜線叉路拜訪石頭坑山，有三等及二等二顆基石，位置相距5分鐘，二等三角點旁另有台灣省政府頭前溪水源保護區界石。折返回叉路，續行主線，可看到老樟樹與經過石棚土地公，行至新埔端登山口，可再由支線進入環狀繞行一圈。","新竹縣芎林鄉,新竹縣新埔鎮",https://hiking.biji.co/index.php?q=trail&act=detail&id=981
982,芝山岩步道群,"芝山岩位於士林區大直地區，一座突出獨立的小山丘，為2000多萬年前堆積成的海相地層，屬於第三紀砂岩老地層，蘊含豐富的歷史文物及地質，是全台灣第一座考古遺址，規劃為文化史蹟公園。

芝山岩步道群包含百二崁步道、芝山岩環狀步道、太陽石步道、北隘門步道等，步道串連芝山文化生態綠園、西砲台遺址、芝山岩探坑展示館、東砲台遺址、戴雨農紀念碑等景點，沿途可欣賞「四大金剛」、「石頭公」等奇岩怪石，觀察富含化石的古老地層，以及原生海岸植物、纏勒植物、溼地植物等多種植物形態，生態豐富。每到秋季，滿山遍野的無患子的黃葉妝點其中，景緻十分迷人，是座兼具歷史、地質、生態的大自然教室。",台北市士林區,https://hiking.biji.co/index.php?q=trail&act=detail&id=982
983,新威森林公園步道,"新威森林公園位於荖濃溪的舊河床上，原名「新威苗圃」，因土質優良林務局在此廣植熱帶樹苗，居民稱此地為「坪頂」，曾為全台最大的苗圃之一，現由茂林國家風景區管理處經營後更名。

園區內樹林成蔭，春夏綠意盎然，有觀音棕竹、南洋杉等植物。最著名的桃花心木步道，兩旁共栽植了1100棵桃花心木，綿延一公里長，樹齡有50歲之多，每年3~6月桃花心木綠葉轉紅黃色時，落葉鋪滿小徑，行走其中沙沙做響，筆直的樹木往前延伸，形成天然的長廊，宛若歐洲，充滿著詩情畫意，是攝影愛好者、新人婚紗的取景之地。另有木棧步道串連觀景平台，視野遼濶，遠眺有如紫蝶飛舞的「新威大橋」，以及田野風光盡收眼底。

可順遊六龜十八羅漢山、扇平森林生態科學園等景點。",高雄市六龜區,https://hiking.biji.co/index.php?q=trail&act=detail&id=983
984,西瓜山森林步道(虎山森林步道),"西瓜山森林步道，或稱「虎山森林步道」，昔日是台糖仁德糖廠所屬的虎山農場，仁德糖廠停產後，虎山農場改為林場。西瓜山並沒有西瓜，也不是山，只是個斷層帶造成略有起伏的丘陵地，其名稱由來已不可考，猜測昔日此地曾是西瓜田。

西瓜山森林步道林相豐富，有小葉欖仁、檸檬桉、桃花心木、台灣欒樹與苦楝等林區，樹木筆直整齊的栽種，有10多條約500~1200公尺長的樹林，形成一排排林蔭步道，好像深不見底，空氣清新、寧靜宜人，蟲鳴鳥叫不絕於耳，漫步在其中悠閒的氛圍，宛若置身深山森林之中，很難想像是在平地，非常的美麗，令人流連忘返。

散步後，可順遊仁德糖廠冰品部吃冰，或微笑虎山咖啡館喝咖啡，或至奇美博物館逛逛，逍遙又愜意的美好時光。",台南市仁德區,https://hiking.biji.co/index.php?q=trail&act=detail&id=984
985,過坑山、大尖山步道,"台灣有許多以「尖」為名的山，「日月潭四兄妹」中排行老二的大尖山就是其中之一，由於卓社林道上的登山口不易到達，目前連走過坑山與大尖山已成為主流路線，落差超過1300多公尺，讓人深刻體會這段北稜的高聳挺拔之勢！

自加德宮出發，山徑由緩趨陡，沿途可欣賞有如電影「臥虎藏龍」般的孟宗竹林之外，還有多處展望點，能遠眺集集大山、九份二山、白姑大山、日月潭和水社大山的湖光山色；一路上升六百多公尺至過坑山和南過坑山，登頂之前還得再攀爬一段杜鵑瘦稜岩壁，賞花觀景時需留意。大尖山頂雖平坦但視野不佳，設有氣象局的雨量自動測報系統，左下通卓社林道，健腳者可續行至水社大山，兩山相距約七公里，若無體力和接駁車輛，建議原路折返為宜。","南投縣仁愛鄉,南投縣魚池鄉",https://hiking.biji.co/index.php?q=trail&act=detail&id=985
986,波露山登山步道,"「烏來三姑」之一的波露山又名波路山或哈羅山，向以迷霧森林、陡峭山徑和螞蝗大軍聞名，但山容秀麗、林相原始、生機盎然，是一條頗有挑戰性的中級山路線。

目前多數山友選擇從福山部落的西南稜登山口出發，沿途多是陡上路段，通過長年無水的波露池和往哈盆古道的三叉路口後，大約再四五十分鐘可登頂，山頂腹地平坦，樹林間無展望，續行通往露門山和內洞森林遊樂區，也有人回程時陡下哈盆越嶺古道3.8K處返回起點、走一圈環狀路線，健腳者甚至能完成一日三姑；然而近幾年烏來山區受到數個颱風侵襲的影響，部分路段崩坍而封閉，行前應詳查路況，做好準備之後再去拜訪這幾位不好惹的姑姑。",新北市烏來區,https://hiking.biji.co/index.php?q=trail&act=detail&id=986
987,雙春濱海遊憩區紅樹林步道,"雙春濱海遊憩區位於台南市最北端的海濱，界於八掌溪、急水溪之間，急水溪的出海口是淡水鹹水匯合之處，適合紅樹林生長，擁有豐富的紅樹林生態觀光資源，紅樹林茂盛有如森林，紅樹林步道以木棧道架高在紅樹林與防風林之間，長約1200公尺的景觀生態棧道，可近距離觀察步道兩側，如海茄冬、水筆仔、欖李、紅海欖(五梨跤)等台灣珍貴的原生紅樹林，以及招潮蟹、彈塗魚、水鳥等生物，還有枯死的木麻黃佇立水中，有如「小忘憂森林」，是座大自然的教室。

可順遊鄰近的南鯤鯓代天府、北門遊客中心、台灣烏腳病醫療紀念館、水晶教堂等景點。",台南市北門區,https://hiking.biji.co/index.php?q=trail&act=detail&id=987
988,臺南水道配水池步道,"臺南水道，現全名為「臺南水道配水池旅遊服務區」，這座隱身於雜草中的寶石，為臺南地區提供飲水及排水功能，堅守崗位近百年，紅磚老建築，座落於綠地草原之中，襯托出古蹟的清幽雅致，現由西拉雅風景管理處規劃成為新的休閒遊憩據點。

入口處有人工湖及涼亭，經過廣場有紅磚建築的「量水器室」，矗立在眼前的是長達近200階的階梯，即是通往配水池的步道，感覺有點嚇人，但其實慢慢走，很快就可以登上山仔頂小山丘，頂端是配(淨)水池場區，淨水池外觀為天然石材與仿石塊組成而成的建築，有如碉堡般具有氣勢，門上可見水泥砌成「南水」二字圖案，是「臺南水道」的標誌，敘述著臺南水道的輝煌歷史，站上淨水池頂端展望極佳，可俯瞰山上地區風光。",台南市山上區,https://hiking.biji.co/index.php?q=trail&act=detail&id=988
989,六甲赤山步道、鎮南宮後山步道,"六甲赤山步道，因該丘陵地土壤呈赭紅色，故稱為「赤山」，赤山步道長約2公里，橫跨官田與六甲二區，北入口為工研院南分院，南入口為烏山頭水庫(珊瑚潭)童子軍營地，中間銜接鎮南宮後山步道。

鎮南宮後山步道位於台南市六甲區，全程約1公里，由鎮南宮起登，坡度平緩好走，蓊鬱蒼翠，途中展望平台可欣賞嘉南平原與六甲街景風光，檸檬桉樹林相優美，筆直光滑的樹幹，連猴子都難爬上，故有「猴不爬」之別名。

二條步道串連環形一圈，可欣賞水庫的湖光山色，以及工研院美輪美奐的院區，現代化的建築，圍繞著綠草如茵與蓮花池，讓人流連忘返，是條適合親子共遊的賞景步道。","台南市六甲區,台南市官田區",https://hiking.biji.co/index.php?q=trail&act=detail&id=989
990,明德水庫湖濱步道(海棠島、明湖水岸步道) ,"明德水庫位於苗栗縣頭屋鄉後龍溪支流老田寮溪上，水庫上有日新島、鴛鴦島、海棠島三座小島，其中海棠島，因有堤岸湖濱步道將部份水庫包圍，使得海棠島內的湖面平靜無波有如明鏡，四周翠綠青山環繞，景色倒映在湖面上，清新動人，竹筏劃過平靜的湖面，拖曳出陣陣漣漪。

由北岸三號吊橋連接海棠島，經過百年古廟「永春宮」，沿著明湖蘇堤步道連接至南岸，因步道媲美西湖蘇堤，故名「明湖蘇堤」。南岸道路旁的黃家夥房，曾是電影「魯冰花」的拍攝地點，續接「明湖水岸步道」，木棧步道沿著湖岸架高，更可以近距離欣賞明德水庫之美，在蒼鬱的樹下步道漫步，清風徐徐吹來，十分涼爽，悠閒自在的漫步一圈，幽靜的氛圍，令人陶醉。",苗栗縣頭屋鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=990
991,金平山步道,"金平山位於新北市三峽區和桃園市復興區界稜之上，與東眼山(1212m)、志繼山(977m)合稱為「三峽三星」。

登山口有多處，由桃119線3.7K起登，是較新的路線，路程短，且為優質的杉林步道，前段是筆直的柳彬高聳入雲、蓊鬱翠綠，後段雜木林，林相原始，有熱帶叢林的氛圍，路亦明顯，坡度緩和，途中有三井水泥界樁，稜線上可望三峽、三重、樹林、台北、桃園地區，山頂腹地不大，位於樹林之中無視野。","新北市三峽區,桃園市復興區",https://hiking.biji.co/index.php?q=trail&act=detail&id=991
992,露門山登山步道,"露門山又名路門山或流門山，是「烏來三姑」中的最高峰，因位於阿玉山系的中央，無論從內洞林道、西坑林道、還是由波露山或阿玉山縱走過來，路程都十分遙遠，落差約在一千公尺上下，是一座得來不易的中級山。

途中視野最佳的精華路段是波露縱走路線上的杜鵑瘦稜，腳踩鬆軟的地毯路，上下十幾個小山頭，經過露門山西邊的雙駝峰附近，幾乎插天山系群峰和蘭陽平原皆能盡收眼底！山頂腹地狹小，有一顆北縣山協設立的不鏽鋼基點，景觀反而不如前者。回程若想走不同的路線下山，沿途須留意路條和時間，部分路段少有人跡或落差過大，有些林道長路漫漫或需過溪數次，最好跟隨有經驗的山友，一同盡情的探索這座深藏不露的露門山！",新北市烏來區,https://hiking.biji.co/index.php?q=trail&act=detail&id=992
993,帽子山步道,"帽子山是雙流國家森林遊樂區的最高峰，從山下仰望，因山形狀似帽子而得名。沿途設有指標、涼亭和木棧道等設施，草木扶疏，展望絕佳，是一條適合登高望遠的森林浴步道。

自停車場旁的登山口出發，緩步而上約一個多小時，即可登上視野遼闊的山頂，近觀園區全貌和蜿蜒而行的南迴公路，環視四周群山和部落，極目遠眺恆春半島、綠島、太平洋和台灣海峽，初秋的清晨還有機會看見大批灰面鷲、赤腹鷹過境的壯觀場面。在遮陽帽造型的涼亭裡吹吹落山風之後原路下山，再去走訪其他三條步道，欣賞雙流的三大美景：瀑布、候鳥和蝴蝶，盡情的沐浴在瀑布負離子和森林芬多精之中！",屏東縣獅子鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=993
994,雪見林間步道,"雪見遊憩區位於苗栗縣泰安鄉梅園村，為雪霸國家公園在雪見地區的遊憩中心，園區內設有解說服務、展示區、視聽室，以及健行步道，自然生態與人文史蹟資原豐富。

林間步道共有1～4號的環狀木棧步道與人車分道木棧道組成的，全長約920公尺，沿途穿梭於翠綠蒼鬱的中海拔闊葉林之中，氣溫涼爽舒適，途中有休憩平台與解說牌，以及開放式的林間教室、蝙蝠屋等，生態豐富，適合親子同遊的健行步道。",苗栗縣泰安鄉,https://hiking.biji.co/index.php?q=trail&act=detail&id=994
995,志繼山步道,"志繼山位於新北市三峽區和桃園市復興區界稜之上，與東眼山(1212m)、金平山(992m)合稱為「三峽三星」。

登山口可遠眺金平山，循著土石產道進入，蒼鬱翠綠的孟宗竹林夾道歡迎，一段平緩山徑後轉為拉繩陡上，筆直的柳杉林，林相十分優美，不久即可登上稜線，途中可見一顆山字水泥柱，志繼山山頂位於樹林之中，腹地小，無展望，有森林三角點及台北州稅務課基石。

山頂有多條路線交會，可通往東麓山(約40分鐘)，或東眼山、東眼山森林遊樂區環形一圈(全程約3~4小時)。","新北市三峽區,桃園市復興區",https://hiking.biji.co/index.php?q=trail&act=detail&id=995
